Timestamp_ms,AccX_Filt,AccY_Filt,AccZ_Filt,GyrX_Filt,GyrY_Filt,GyrZ_Filt,MagX_Filt,MagY_Filt,MagZ_Filt
5440,-0.0079,-0.0187,9.7879,-0.0134,-0.2328,0.3143,-6.2891,-57.2698,-12.1296
5448,-0.0153,-0.0195,9.7931,-0.0443,-0.1359,0.2493,-6.2812,-56.9975,-12.0470
5456,-0.0184,-0.0169,9.7941,-0.0235,-0.0858,0.1016,-6.2719,-56.7267,-11.9665
5464,-0.0160,-0.0142,9.7955,-0.0408,0.0256,0.1135,-6.2365,-56.4722,-11.9629
5472,-0.0208,-0.0085,9.7875,-0.0903,-0.0124,0.1096,-6.2257,-56.1408,-11.9320
5480,-0.0096,-0.0193,9.7927,-0.1189,-0.0240,0.0848,-6.1530,-55.8383,-11.8670
5488,-0.0214,-0.0209,9.7974,-0.0538,-0.0142,0.1684,-6.1286,-55.5895,-11.7801
5496,-0.0270,-0.0214,9.7958,0.0428,0.0714,0.2648,-6.1041,-55.3413,-11.6954
5504,-0.0239,-0.0182,9.7965,0.0553,0.1377,0.2333,-6.0366,-55.1238,-11.6856
5512,-0.0169,-0.0167,9.7990,0.0815,0.1628,0.2441,-5.9714,-54.9053,-11.6737
5520,-0.0166,-0.0177,9.8100,0.0834,0.1347,0.1164,-5.9246,-54.6699,-11.6435
5528,-0.0181,-0.0299,9.8121,0.0708,0.1795,0.1296,-5.8789,-54.4347,-11.6123
5536,-0.0167,-0.0400,9.8168,0.0363,0.1709,0.0798,-5.8343,-54.1999,-11.5803
5544,-0.0178,-0.0460,9.8183,0.1334,0.1204,-0.0156,-5.8095,-54.0070,-11.5138
5552,-0.0260,-0.0442,9.8078,0.1412,0.1904,-0.1369,-5.7847,-53.8125,-11.4481
5560,-0.0161,-0.0461,9.8083,0.1654,0.0863,-0.0983,-5.7277,-53.6096,-11.4121
5568,-0.0195,-0.0452,9.8078,0.0742,0.0682,-0.1536,-5.7037,-53.3500,-11.3721
5576,-0.0226,-0.0279,9.8047,0.0653,0.0482,-0.0368,-5.6798,-53.0923,-11.3318
5584,-0.0212,-0.0286,9.8037,0.0457,0.0457,-0.0558,-5.6358,-52.8565,-11.2947
5592,-0.0132,-0.0157,9.8119,0.0849,0.0213,-0.0186,-5.5795,-52.6447,-11.2048
5600,-0.0187,-0.0076,9.8089,0.0123,0.1301,-0.0383,-5.6240,-52.3784,-11.1778
5608,-0.0232,-0.0098,9.8147,-0.0130,0.1350,0.0143,-5.6058,-52.1490,-11.1218
5616,-0.0136,-0.0100,9.8246,0.0231,0.1505,0.0316,-5.5872,-51.9205,-11.0664
5624,-0.0167,-0.0102,9.8190,0.0384,0.1299,0.0426,-5.6015,-51.6508,-11.0446
5632,-0.0155,-0.0072,9.8235,-0.0233,0.0394,-0.0695,-5.5936,-51.4162,-10.9924
5640,-0.0094,-0.0159,9.8207,-0.1175,0.0374,-0.0377,-5.5849,-51.1828,-10.9407
5648,-0.0093,-0.0146,9.8177,-0.0282,-0.0189,0.0361,-5.5756,-50.9508,-10.8892
5656,-0.0042,-0.0084,9.8091,-0.0920,0.0143,0.0929,-5.5769,-50.7004,-10.8354
5664,0.0045,-0.0211,9.8108,-0.0420,-0.0191,0.1579,-5.5773,-50.4521,-10.7820
5672,-0.0022,-0.0361,9.8138,-0.0159,0.0004,0.1957,-5.5470,-50.2245,-10.7264
5680,-0.0060,-0.0416,9.8074,-0.0125,0.0811,0.2344,-5.5037,-49.9824,-10.6713
5688,-0.0067,-0.0447,9.8134,-0.0363,0.1717,0.1904,-5.4610,-49.7420,-10.6167
5696,-0.0064,-0.0571,9.8102,-0.0374,0.1234,0.1862,-5.4215,-49.5084,-10.5601
5704,-0.0071,-0.0482,9.8105,0.0261,0.1097,0.2764,-5.3951,-49.2816,-10.5268
5712,-0.0081,-0.0393,9.8067,-0.0101,0.1099,0.3733,-5.4011,-49.0660,-10.4982
5720,-0.0122,-0.0340,9.8032,-0.0419,0.0699,0.3314,-5.3670,-48.8686,-10.4645
5728,0.0018,-0.0223,9.8014,-0.0616,0.0075,0.3049,-5.3333,-48.6717,-10.4306
5736,0.0063,-0.0296,9.8053,-0.0993,-0.0038,0.1909,-5.3165,-48.4706,-10.3777
5744,0.0053,-0.0261,9.8074,-0.1379,0.0122,0.1437,-5.2691,-48.2702,-10.3416
5752,-0.0006,-0.0247,9.8052,-0.1372,-0.0637,0.1818,-5.2225,-48.0706,-10.3054
5760,-0.0081,-0.0290,9.8042,-0.0910,-0.0558,0.2343,-5.2061,-47.8308,-10.2761
5768,-0.0064,-0.0292,9.8028,-0.1246,-0.0348,0.2013,-5.1895,-47.5931,-10.2465
5776,-0.0047,-0.0226,9.8170,-0.0737,0.0307,0.1645,-5.1728,-47.3572,-10.2168
5784,-0.0115,-0.0193,9.8048,-0.0116,0.0559,0.1614,-5.1298,-47.1428,-10.1738
5792,-0.0126,-0.0209,9.8106,0.0611,0.0559,0.0889,-5.0874,-46.9297,-10.1311
5800,-0.0058,-0.0196,9.8081,0.1253,0.0211,0.1132,-5.0604,-46.7052,-10.1013
5808,-0.0092,-0.0270,9.8036,0.0662,0.0119,0.0723,-5.0335,-46.4823,-10.0713
5816,-0.0092,-0.0160,9.8082,0.0873,0.0191,0.1776,-4.9986,-46.2898,-10.0371
5824,-0.0087,-0.0289,9.7995,0.1583,0.0260,0.1632,-4.9864,-46.0636,-9.9765
5832,-0.0027,-0.0314,9.8031,0.0925,-0.0208,0.1789,-4.9620,-45.8371,-9.9387
5840,0.0095,-0.0286,9.8055,0.1151,-0.0549,0.1004,-4.9634,-45.6401,-9.9089
5848,0.0059,-0.0229,9.8089,0.1848,-0.0153,0.0708,-4.9643,-45.4441,-9.8790
5856,0.0073,-0.0155,9.8007,0.2114,0.0973,0.0211,-4.9375,-45.2200,-9.8336
5864,0.0085,-0.0043,9.8060,0.2502,0.0794,0.0323,-4.9148,-45.0073,-9.7981
5872,0.0037,0.0100,9.7962,0.1778,0.1425,-0.0878,-4.8883,-44.7960,-9.7532
5880,0.0053,0.0029,9.8056,0.1299,0.1707,-0.1332,-4.8620,-44.5862,-9.7086
5888,0.0154,0.0010,9.8104,0.1054,0.0989,-0.1927,-4.8359,-44.3778,-9.6643
5896,0.0145,-0.0070,9.8166,0.0474,0.0916,-0.1027,-4.8355,-44.1853,-9.6477
5904,0.0200,-0.0089,9.8277,0.0666,0.1114,-0.1234,-4.8346,-43.9940,-9.6307
5912,0.0260,-0.0001,9.8359,0.0903,0.1623,-0.0979,-4.8262,-43.8072,-9.5705
5920,0.0227,0.0038,9.8314,0.0863,0.1870,-0.0414,-4.8176,-43.6214,-9.5109
5928,0.0215,0.0105,9.8306,0.1492,0.2453,-0.1742,-4.7686,-43.4365,-9.4642
5936,0.0241,0.0070,9.8267,0.1213,0.2743,-0.1491,-4.7601,-43.2440,-9.4351
5944,0.0174,0.0006,9.8291,0.0946,0.3741,-0.1678,-4.7172,-43.0440,-9.4008
5952,0.0190,0.0008,9.8312,0.1171,0.3362,-0.1857,-4.6766,-42.8640,-9.3818
5960,0.0160,0.0060,9.8163,0.0585,0.4386,-0.3255,-4.6365,-42.6849,-9.3626
5968,0.0036,0.0161,9.8165,0.0639,0.4645,-0.2564,-4.6085,-42.5248,-9.3100
5976,0.0056,0.0175,9.8052,0.0637,0.4546,-0.2251,-4.5971,-42.3391,-9.2660
5984,-0.0003,0.0343,9.7941,0.0662,0.3865,-0.1791,-4.5565,-42.1479,-9.2402
5992,0.0049,0.0590,9.8005,0.0446,0.3426,-0.1698,-4.5163,-41.9579,-9.2143
6000,0.0050,0.0614,9.7976,-0.0134,0.4741,-0.2275,-4.4766,-41.7691,-9.1884
6008,0.0064,0.0571,9.7959,-0.0983,0.4371,-0.3015,-4.4611,-41.6067,-9.1324
6016,0.0191,0.0925,9.7953,-0.0940,0.4204,-0.2922,-4.4456,-41.4449,-9.0769
6024,0.0233,0.1112,9.7916,-0.1540,0.4418,-0.3579,-4.4270,-41.2730,-9.0422
6032,0.0285,0.1091,9.7777,-0.2166,0.3555,-0.3248,-4.4085,-41.1019,-9.0075
6040,0.0109,0.1067,9.7679,-0.3406,0.2944,-0.4825,-4.3900,-40.9317,-8.9729
6048,-0.0069,0.1314,9.7758,-0.3897,0.3452,-0.5186,-4.3701,-40.7654,-8.9476
6056,0.0020,0.1578,9.7848,-0.4661,0.3246,-0.5291,-4.3369,-40.5894,-8.8983
6064,-0.0122,0.1744,9.8003,-0.6298,0.3981,-0.4965,-4.2981,-40.4528,-8.8317
6072,-0.0305,0.1731,9.7861,-0.6956,0.3325,-0.3773,-4.2598,-40.3165,-8.7659
6080,-0.0252,0.2038,9.7909,-0.7426,0.2483,-0.4073,-4.1785,-40.1760,-8.7154
6088,-0.0264,0.2497,9.7562,-0.6808,0.1945,-0.4521,-4.1202,-40.0401,-8.6827
6096,-0.0065,0.2686,9.7097,-0.7551,0.1671,-0.4041,-4.0715,-39.8802,-8.6415
6104,0.0075,0.2965,9.6913,-0.8902,0.0955,-0.3237,-4.0562,-39.7239,-8.5993
6112,0.0520,0.3328,9.7052,-1.0620,0.0964,-0.3267,-4.0411,-39.5681,-8.5574
6120,0.0840,0.3510,9.7314,-1.3543,0.0306,-0.2149,-4.0193,-39.4019,-8.5353
6128,0.0793,0.3183,9.7820,-1.7698,-0.0003,-0.1587,-3.9978,-39.2366,-8.5132
6136,0.0837,0.2832,9.8601,-1.9618,0.0155,0.0790,-3.9807,-39.0584,-8.4788
6144,0.0731,0.2929,9.9026,-1.8974,0.0546,0.1144,-3.9639,-38.8812,-8.4446
6152,0.0626,0.3605,9.9651,-1.5664,0.1879,0.2629,-3.9473,-38.7052,-8.4106
6160,0.0517,0.4153,9.9138,-1.1780,0.1368,0.2928,-3.9376,-38.5328,-8.3727
6168,0.0706,0.4908,9.8291,-0.7878,0.0799,0.3802,-3.9161,-38.3562,-8.3471
6176,0.0549,0.5691,9.7369,-0.5001,0.0628,0.5197,-3.9173,-38.1806,-8.3242
6184,0.0375,0.6573,9.6946,-0.6009,-0.0949,0.5704,-3.9184,-38.0060,-8.3013
6192,0.0550,0.7503,9.6986,-0.9534,-0.3363,0.6669,-3.8883,-37.8261,-8.2758
6200,0.0708,0.8135,9.6931,-1.4158,-0.5725,0.7059,-3.8754,-37.6627,-8.2427
6208,0.1051,0.8202,9.7068,-1.7059,-0.6171,0.7565,-3.8652,-37.4977,-8.2072
6216,0.1535,0.7980,9.7579,-2.0340,-0.5983,0.5916,-3.8564,-37.3387,-8.1834
6224,0.1714,0.7464,9.8078,-2.0784,-0.5671,0.5725,-3.8477,-37.1805,-8.1596
6232,0.1975,0.7576,9.9003,-1.6329,-0.4412,0.6023,-3.8228,-37.0069,-8.1321
6240,0.2267,0.8069,9.9376,-0.9722,-0.4008,0.7961,-3.7983,-36.8344,-8.1048
6248,0.2312,0.8566,9.9549,-0.4604,-0.1062,0.8480,-3.7765,-36.6777,-8.0763
6256,0.2025,0.8664,9.9173,-0.0137,0.0609,0.9351,-3.7551,-36.5219,-8.0479
6264,0.1674,0.8776,9.8468,-0.0185,0.2979,0.8690,-3.7339,-36.3669,-8.0197
6272,0.1224,0.8959,9.7653,-0.0791,0.4127,0.8831,-3.7215,-36.2188,-7.9952
6280,0.0917,0.9152,9.6993,-0.3343,0.5330,0.8940,-3.7092,-36.0714,-7.9709
6288,0.1250,0.8922,9.6668,-0.6104,0.3841,0.9684,-3.7007,-35.9282,-7.9525
6296,0.1237,0.8713,9.7063,-0.8024,0.2418,0.9515,-3.6780,-35.7657,-7.9294
6304,0.0660,0.9353,9.7461,-0.6767,-0.0704,0.9540,-3.6556,-35.6040,-7.9064
6312,0.0043,0.9572,9.7871,-0.8552,-0.2356,0.8951,-3.6499,-35.4574,-7.8705
6320,-0.0042,0.9056,9.8406,-0.8232,-0.2815,0.8921,-3.6337,-35.2918,-7.8443
6328,-0.0001,0.8989,9.8179,-0.4672,-0.4455,0.8919,-3.6270,-35.1387,-7.8181
6336,0.0451,0.9202,9.8221,-0.3322,-0.4369,0.9157,-3.6203,-35.0013,-7.7920
6344,0.0323,0.9058,9.8012,-0.2217,-0.4074,0.9837,-3.6137,-34.8646,-7.7661
6352,0.0129,0.8540,9.7932,-0.3561,-0.4458,1.0195,-3.5959,-34.7138,-7.7402
6360,0.0168,0.8281,9.7915,-0.2552,-0.4372,1.0724,-3.5917,-34.5785,-7.7179
6368,0.0490,0.8188,9.8031,-0.3721,-0.4664,1.1123,-3.5876,-34.4437,-7.6956
6376,0.0900,0.8181,9.8364,-0.3239,-0.5475,1.1558,-3.5646,-34.3096,-7.6734
6384,0.1371,0.7464,9.8424,-0.2484,-0.4198,1.1441,-3.5419,-34.1706,-7.6512
6392,0.1251,0.6902,9.8146,-0.1310,-0.3831,1.0528,-3.5194,-34.0323,-7.6291
6400,0.1292,0.6927,9.7575,0.1227,-0.3506,0.9789,-3.5027,-33.9111,-7.5908
6408,0.2213,0.7591,9.7364,0.5386,-0.1622,0.9722,-3.4862,-33.7903,-7.5526
6416,0.2646,0.7846,9.7155,0.7043,-0.0007,0.9072,-3.4699,-33.6700,-7.5148
6424,0.2632,0.7589,9.7767,0.5641,0.3058,0.8823,-3.4601,-33.5351,-7.4923
6432,0.2255,0.6910,9.7009,0.6088,0.4655,0.7465,-3.4452,-33.3924,-7.4592
6440,0.1869,0.6346,9.8346,0.1901,0.7115,0.5234,-3.4368,-33.2547,-7.4273
6448,0.1268,0.6278,9.8677,0.2591,0.6188,0.2806,-3.4390,-33.1124,-7.4010
6456,0.0953,0.7181,9.8434,0.5250,0.4449,0.0538,-3.4411,-32.9708,-7.3747
6464,0.1697,0.6118,9.8159,0.6060,0.2385,-0.1871,-3.4348,-32.8238,-7.3476
6472,0.1910,0.4837,9.7528,0.8194,0.1265,-0.4254,-3.4297,-32.6922,-7.3196
6480,0.1032,0.4935,9.7144,1.2155,-0.1433,-0.6987,-3.4245,-32.5611,-7.2917
6488,0.1145,0.5488,9.7584,1.3703,-0.1186,-0.8373,-3.4164,-32.4328,-7.2732
6496,0.1488,0.5765,9.8146,1.3717,-0.0870,-0.8419,-3.4083,-32.3051,-7.2547
6504,0.1452,0.6121,9.8286,1.1650,0.0525,-0.8969,-3.4003,-32.1780,-7.2363
6512,0.1187,0.5304,9.8217,0.6553,0.3487,-0.9122,-3.4014,-32.0425,-7.2099
6520,0.0388,0.3617,9.7785,0.1706,0.6505,-0.8602,-3.4025,-31.9076,-7.1835
6528,-0.0924,0.3394,9.7827,0.2111,0.9445,-0.7678,-3.3836,-31.7845,-7.1454
6536,-0.1208,0.3775,9.8184,0.5965,1.0149,-0.6127,-3.3649,-31.6619,-7.1075
6544,-0.1124,0.3236,9.8480,0.7810,0.9516,-0.2858,-3.3553,-31.5310,-7.0877
6552,-0.1909,0.2739,9.8538,0.8934,0.9044,-0.3812,-3.3428,-31.4076,-7.0630
6560,-0.2009,0.3606,9.8331,1.1610,0.6353,-0.2937,-3.3275,-31.2790,-7.0424
6568,-0.1985,0.4372,9.7834,1.1635,0.4392,-0.2234,-3.3231,-31.1569,-7.0179
6576,-0.2574,0.3357,9.6555,0.3712,0.3504,-0.2015,-3.3187,-31.0353,-6.9936
6584,-0.2114,0.2065,9.6186,-0.2824,0.2895,-0.1752,-3.3057,-30.9085,-6.9684
6592,-0.1520,0.2846,9.6453,0.1939,0.0366,-0.0034,-3.2860,-30.7795,-6.9501
6600,-0.1603,0.3611,9.7934,0.3560,-0.0799,0.1715,-3.2819,-30.6502,-6.9194
6608,-0.1230,0.2650,9.8759,0.2231,-0.0153,0.2162,-3.2777,-30.5216,-6.8889
6616,-0.0912,0.1990,9.8895,0.4479,-0.1242,0.3335,-3.2736,-30.3937,-6.8586
6624,-0.0428,0.1758,9.9082,0.5536,-0.0764,0.4671,-3.2620,-30.2814,-6.8370
6632,0.0302,0.1165,9.8810,0.4574,-0.0013,0.6508,-3.2505,-30.1697,-6.8154
6640,0.0110,0.1279,9.8673,0.4933,0.0412,0.6744,-3.2410,-30.0501,-6.8005
6648,-0.0587,0.2535,9.8088,0.8130,0.1245,0.8811,-3.2316,-29.9310,-6.7856
6656,-0.0530,0.2196,9.7327,0.5667,0.2414,1.0094,-3.2222,-29.8125,-6.7707
6664,-0.0074,0.1589,9.7449,0.3792,0.1880,1.1827,-3.2102,-29.6891,-6.7393
6672,-0.0512,0.1832,9.8252,0.5386,0.2035,1.2898,-3.1982,-29.5645,-6.7081
6680,-0.0786,0.2133,9.8173,0.3870,0.1703,1.4828,-3.1901,-29.4533,-6.6962
6688,-0.1202,0.2320,9.8224,0.0900,0.2000,1.6168,-3.1820,-29.3426,-6.6843
6696,-0.1387,0.2489,9.7427,0.2087,0.2043,1.8142,-3.1775,-29.2152,-6.6652
6704,-0.1213,0.1871,9.7244,-0.0085,0.1871,2.0297,-3.1704,-29.0975,-6.6461
6712,-0.0714,0.1031,9.6850,0.0532,0.2587,2.2970,-3.1679,-28.9848,-6.6289
6720,-0.1142,0.2064,9.7254,0.4268,0.1805,2.3287,-3.1591,-28.8709,-6.6073
6728,-0.1369,0.2203,9.7985,0.1761,0.2203,2.5030,-3.1504,-28.7576,-6.5858
6736,-0.0814,0.1672,9.8331,-0.1730,0.2771,2.7123,-3.1435,-28.6510,-6.5688
6744,-0.1009,0.1861,9.7570,-0.2828,0.3341,2.8805,-3.1367,-28.5448,-6.5519
6752,-0.1003,0.1974,9.7054,-0.5265,0.4259,3.1293,-3.1168,-28.4348,-6.5201
6760,-0.0989,0.1820,9.7772,-0.6395,0.5590,3.2286,-3.0970,-28.3252,-6.4884
6768,-0.1390,0.2551,9.8548,-0.3476,0.4543,3.3662,-3.0775,-28.2162,-6.4570
6776,-0.0765,0.2001,9.8668,-0.4231,0.3648,3.4498,-3.0650,-28.1059,-6.4388
6784,-0.0395,0.1813,9.7907,-0.5674,0.3433,3.5644,-3.0578,-27.9902,-6.4189
6792,-0.0434,0.2941,9.7805,-0.3986,0.2587,3.7380,-3.0525,-27.8776,-6.4034
6800,0.0159,0.2695,9.7536,-0.6746,0.1831,3.8560,-3.0471,-27.7655,-6.3880
6808,0.0428,0.2108,9.7565,-1.0051,0.3055,3.7555,-3.0358,-27.6582,-6.3666
6816,0.0297,0.2630,9.7751,-0.9079,0.2466,3.7820,-3.0323,-27.5481,-6.3445
6824,0.0721,0.2354,9.8257,-1.1722,0.3236,3.8368,-3.0152,-27.4503,-6.3174
6832,0.1227,0.1805,9.8855,-1.2677,0.2878,3.8598,-3.0017,-27.3378,-6.3005
6840,0.1070,0.2423,9.9119,-0.7990,0.3897,3.8178,-2.9882,-27.2258,-6.2837
6848,0.1261,0.2086,9.8989,-0.7081,0.3270,3.7910,-2.9833,-27.1186,-6.2670
6856,0.1420,0.1917,9.8707,-0.5785,0.2911,3.6720,-2.9784,-27.0119,-6.2503
6864,0.1104,0.2333,9.8452,-0.3506,0.2568,3.6115,-2.9710,-26.9114,-6.2287
6872,0.1360,0.2929,9.8103,-0.2713,0.3387,3.5030,-2.9637,-26.8115,-6.2073
6880,0.1131,0.2434,9.8201,-0.4702,0.3236,3.4100,-2.9564,-26.7120,-6.1859
6888,0.0031,0.2123,9.7689,-0.5456,0.3279,3.3183,-2.9509,-26.6105,-6.1687
6896,0.0011,0.2752,9.7850,-0.5778,0.3800,3.1640,-2.9453,-26.5094,-6.1516
6904,0.0608,0.3103,9.7717,-0.6886,0.3551,3.0618,-2.9382,-26.4072,-6.1345
6912,0.0510,0.2969,9.8203,-0.7546,0.3580,2.8440,-2.9312,-26.3054,-6.1175
6920,-0.0061,0.2689,9.7955,-0.6709,0.3234,2.7104,-2.9185,-26.1985,-6.1030
6928,-0.0496,0.2349,9.8259,-0.7350,0.1997,2.5587,-2.9196,-26.0888,-6.0934
6936,-0.0607,0.2866,9.8538,-0.5829,0.1694,2.4749,-2.9095,-25.9869,-6.0774
6944,-0.0439,0.3187,9.8473,-0.5655,0.1270,2.3575,-2.8970,-25.8839,-6.0493
6952,-0.0469,0.2882,9.8636,-0.7381,0.0039,2.2292,-2.8847,-25.7814,-6.0215
6960,-0.0588,0.2564,9.8183,-0.6552,0.0221,2.0505,-2.8708,-25.6850,-6.0073
6968,-0.1118,0.3006,9.7868,-0.6133,0.1596,1.9703,-2.8483,-25.5961,-5.9773
6976,-0.1357,0.3009,9.7866,-0.8212,0.2377,1.8563,-2.8126,-25.5257,-5.9506
6984,-0.1059,0.2830,9.8051,-0.9160,0.3257,1.7099,-2.7772,-25.4554,-5.9241
6992,-0.0611,0.2718,9.8719,-0.9453,0.1832,1.5326,-2.7421,-25.3854,-5.8977
7000,-0.0738,0.2803,9.8331,-0.9520,0.1056,1.4457,-2.7346,-25.2928,-5.8707
7008,-0.1000,0.2621,9.8362,-1.1851,0.1221,1.2613,-2.7272,-25.2006,-5.8439
7016,-0.0753,0.1914,9.8277,-1.3627,-0.0222,1.2209,-2.7129,-25.1065,-5.8288
7024,-0.0831,0.2053,9.7876,-1.2791,-0.2321,1.1717,-2.7033,-25.0119,-5.8169
7032,-0.0523,0.1955,9.8224,-1.3859,-0.1529,1.0366,-2.6938,-24.9177,-5.8050
7040,-0.0021,0.1516,9.7709,-1.4053,-0.2531,0.8861,-2.6812,-24.8247,-5.7878
7048,-0.0337,0.1352,9.8451,-1.5439,-0.2370,0.7474,-2.6696,-24.7336,-5.7644
7056,-0.0591,0.1562,9.8471,-1.2445,-0.1628,0.6442,-2.6702,-24.6360,-5.7496
7064,-0.0292,0.1512,9.8903,-1.3181,-0.0813,0.5269,-2.6541,-24.5441,-5.7425
7072,-0.0068,0.1584,9.8666,-1.1592,-0.0193,0.5079,-2.6381,-24.4526,-5.7354
7080,-0.0024,0.1513,9.8319,-1.0179,0.0586,0.4445,-2.6434,-24.3471,-5.7161
7088,0.0376,0.1499,9.7846,-0.9494,0.1011,0.3839,-2.6329,-24.2526,-5.6938
7096,0.0027,0.1636,9.7914,-0.8893,0.1711,0.3499,-2.6224,-24.1586,-5.6717
7104,-0.0827,0.2162,9.7593,-0.7331,0.1900,0.2854,-2.6142,-24.0649,-5.6497
7112,-0.0592,0.2623,9.8292,-0.6958,0.1868,0.2557,-2.6061,-23.9679,-5.6263
7120,-0.1031,0.2490,9.8295,-0.6441,0.2131,0.3660,-2.5980,-23.8713,-5.6029
7128,-0.1306,0.2192,9.8908,-0.8079,0.2701,0.3141,-2.5900,-23.7736,-5.5924
7136,-0.1217,0.2363,9.8857,-0.6073,0.3541,0.3099,-2.5821,-23.6764,-5.5819
7144,-0.1150,0.2523,9.8988,-0.4048,0.3623,0.2791,-2.5742,-23.5796,-5.5713
7152,-0.1400,0.2536,9.8511,-0.1099,0.2956,0.2604,-2.5730,-23.4855,-5.5579
7160,-0.1352,0.2753,9.8447,0.1962,0.2851,0.1998,-2.5688,-23.3910,-5.5510
7168,-0.1350,0.2766,9.7985,0.4063,0.2830,0.1339,-2.5647,-23.3005,-5.5369
7176,-0.0792,0.3116,9.7830,0.4764,0.2971,0.1295,-2.5496,-23.2142,-5.5155
7184,-0.0096,0.3623,9.7540,0.5409,0.3452,0.1066,-2.5347,-23.1281,-5.4941
7192,0.0000,0.3668,9.7474,0.4105,0.4285,0.1834,-2.5336,-23.0344,-5.4845
7200,-0.0108,0.3868,9.7969,0.3445,0.4841,0.1769,-2.5232,-22.9506,-5.4699
7208,-0.0211,0.3853,9.7793,0.3907,0.6067,0.1706,-2.5121,-22.8569,-5.4560
7216,0.0134,0.3967,9.8122,0.3096,0.6946,0.1566,-2.4996,-22.7673,-5.4472
7224,0.0040,0.3842,9.7708,0.4960,0.7253,0.0952,-2.4872,-22.6781,-5.4383
7232,-0.0026,0.4053,9.7680,0.4529,0.7947,0.0472,-2.4749,-22.5892,-5.4295
7240,-0.0474,0.3738,9.7496,0.2570,0.9250,0.1053,-2.4784,-22.5007,-5.4172
7248,-0.0938,0.3130,9.7775,0.0378,0.9536,0.0302,-2.4819,-22.4126,-5.4048
7256,-0.1267,0.3340,9.7977,0.0147,0.9703,-0.0124,-2.4747,-22.3319,-5.3925
7264,-0.1177,0.3120,9.7409,-0.1166,0.8716,-0.1090,-2.4675,-22.2516,-5.3803
7272,-0.1205,0.2766,9.7952,-0.3783,0.8226,-0.0414,-2.4640,-22.1645,-5.3701
7280,-0.1431,0.2528,9.7823,-0.2338,0.6664,-0.1448,-2.4674,-22.0757,-5.3530
7288,-0.1408,0.2367,9.7652,-0.2583,0.5677,-0.0650,-2.4667,-21.9879,-5.3387
7296,-0.1574,0.2235,9.7812,-0.3777,0.5186,-0.0447,-2.4624,-21.8991,-5.3308
7304,-0.1728,0.2102,9.7952,-0.4226,0.4930,-0.0680,-2.4582,-21.8107,-5.3229
